street,count,year,directorate,lat,lng,features
MARIENSTR. / SCHÖNHAUSER STR.,1,2015,13,13.4257045,52.5949122,4777025-4777063
MASURENSTR. / MÜHLENSTR.,2,2015,13,13.409734,52.5626734,10575630-126295932
MAXIMILIANSTR. / MÜHLENSTR.,5,2015,13,13.4109603,52.5611705,4631994-10575630
MÜHLENSTR.,2,2015,13,13.4082714917984,52.5637600721591,10575630
MÜHLENSTR. / ÖTZTALER STR.,1,2015,13,13.4099522,52.5624142,10575630-144842971
NANTESSTR.,1,2015,13,13.4195488175664,52.6031932158536,16420774
NANTESSTR. / PETITWEG / ROSENTHALER WEG,1,2015,13,13.4170335,52.6055473,4407913-16419741-16420774
NEUMANNSTR.,3,2015,13,13.4219220120656,52.5611626030563,4631542
NEUMANNSTR. / ARNOLD-ZWEIG-STR.,1,2015,13,13.421629549999999,52.56260545,4631542-4632071
NISBLÉSTR. / ROSENTHALER STR. / SCHÖNHAUSER STR.,2,2015,13,13.4286289,52.599508,4777025-19435555-328776776
NORDENDSTR.,1,2015,13,13.3886098833392,52.5889573911935,38304188
OSSIETZKYSTR.,2,2015,13,13.4076943893072,52.573592896293,4764658
OSSIETZKYSTR. / BREITE STR.,4,2015,13,13.4089668,52.5709845,4631947-4764658
OSSIETZKYSTR. / PESTALOZZISTR.,1,2015,13,13.4080006,52.5729779,4764655-4764658
PARKSTR.,1,2015,13,13.4029930164993,52.5726346964793,4764656
PASEWALKER STR.,3,2015,13,13.4300724373257,52.5881470507929,4776203
PASTOR-NIEMÖLLER-PLATZ,1,2015,13,13.3977146375588,52.580095967874,4764196
PRENZLAUER PROMENADE,1,2015,13,13.4273734491411,52.5660211823881,4484351
PRENZLAUER PROMENADE / TINIUSSTR.,1,2015,13,13.429231,52.5733745,4484351-4684853
PRENZLAUER PROMENADE / TRESKOWSTR.,2,2015,13,13.4277753,52.5619904,4484351-4684837
PRENZLAUER PROMENADE / ZEILER WEG,1,2015,13,13.4281839,52.5701095,4484351-4632158
QUICKBORNER STR.,1,2015,13,13.3636145811134,52.6067307023854,4765339
ROLANDSTR.,1,2015,13,13.4171415843216,52.5823393788315,4776624
SCHLOßALLEE,1,2015,13,13.4241076500913,52.5821605388684,4776636
SCHÖNERLINDER STR.,1,2015,13,13.4373353280849,52.6314121616321,4484357
SCHÖNERLINDER STR. / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU / 114 AS SCHÖNERLINDER,3,2015,13,13.438245137003202,52.63059274381971,4484357
SCHÖNHAUSER STR.,1,2015,13,13.4265794992723,52.5962596563385,4777025
SKLADANOWSKYSTR. / TRESKOWSTR.,1,2015,13,13.411822149999999,52.5722124,4684837-4764825
STRAßE 41,1,2015,13,13.4345320515179,52.6188783510039,16307629
STRAßE NACH ARKENBERGE / SCHÖNERLINDER STR.,1,2015,13,13.4302285,52.6209484,4484357-16307710
STRAßE VOR SCHÖNHOLZ,1,2015,13,13.3805100266029,52.5747189883749,23984497
STUBNITZSTR.,1,2015,13,13.4171445499129,52.5673870845725,123955028
THULESTR.,1,2015,13,13.4220296548107,52.5550761858744,35573545
TRELLEBORGER STR. / VINETASTR. / WESTERLANDSTR.,1,2015,13,13.418134850000001,52.558760899999996,4631706-35573583-123943333
TRIFTSTR.,1,2015,13,13.431018777323,52.6117047513508,9713563
UHLANDSTR.,1,2015,13,13.3665034909487,52.5935049852874,4765039
VEREINSSTEG,1,2015,13,13.3763817726382,52.5771450926913,27154460
WALDSTEG,1,2015,13,13.3722364271858,52.5804729320729,4764860
WALDSTR.,2,2015,13,13.3981534466501,52.5846591597016,4777277
WIESENWINKEL,2,2015,13,13.3795594557431,52.5930932782715,22970212
WILHELM-KUHR-STR.,1,2015,13,13.3931454620804,52.5684922341865,10749740
WILHELM-KUHR-STR. / KREUZSTR.,1,2015,13,13.3985053,52.5692747,4764188-10749740
WILHELMSRUHER DAMM,1,2015,13,13.3528476432306,52.5965100817386,4765110
WILHELMSRUHER DAMM / UHLANDSTR.,1,2015,13,13.3694981,52.5973897,4765039-4765110
WILHELM-WOLFF-STR.,1,2015,13,13.3923497305769,52.5801807569079,4764806
WOLLANKSTR. / BREHMESTR. / SCHULZESTR.,8,2015,13,13.3942851,52.5650201,4632866-4764184-23926878
WOLLANKSTR. / GÖRSCHSTR.,1,2015,13,13.3979363,52.5674301,4632866-4632870
WOLLANKSTR. / NEUE SCHÖNHOLZER STR. / SCHÖNHOLZER STR. / BREITE STR.,4,2015,13,13.401432900000001,52.56924393333333,4631947-4632866-4632867-4764162
WURSTMACHERWEG / WIESENWINKEL,1,2015,13,13.3786839,52.5931967,4765096-22970212
ZEUSCHELSTR.,1,2015,13,13.4245950215287,52.6161457645201,16309314
AM STEINBERG / PRENZLAUER PROMENADE / THULESTR.,2,2015,13,13.4291345,52.556392725,4484351-4631744-35573545
ALT-BUCH / AM STENER BERG / SCHWANEBECKER CHAUSSEE / ZEPERNICKER STR.,1,2015,14,13.505462200000002,52.6369603,4684106-9531288-9536788-26176072
ALT-BUCH / PÖLNITZWEG,2,2015,14,13.5031149,52.6365293,4684106-10949629
GROSCURTHSTR. / WOLFGANG-HEINZ-STR. / BRUNO-APITZ-STR.,1,2015,14,13.4965498,52.6287959,6195888-10943907-10991305
KAROWER CHAUSSEE / KAROWER STR. / LINDENBERGER WEG / WILTBERGSTR.,1,2015,14,13.496943249678935,52.613788432952354,6195996-10946970-10953274-16237828
KAROWER CHAUSSEE / ROBERT-RÖSSLE-STR. / WOLFGANG-HEINZ-STR.,2,2015,14,13.49825585,52.62818285,6195888-10951433-10953274
RÖBELLWEG / WILTBERGSTR.,1,2015,14,13.48956815,52.63367825,10416383-10946970
SCHÖNERLINDER CHAUSSEE,1,2015,14,13.46504213625,52.645642650777,23228474
WALTER-FRIEDRICH-STR.,1,2015,14,13.49481099122,52.6320818031263,10939243
WOLFGANG-HEINZ-STR.,1,2015,14,13.4930229270139,52.6290091795001,6195888
ZEPERNICKER STR.,1,2015,14,13.5139061859955,52.6411696961504,9536788
ACHILLESSTR.,1,2015,14,13.4898780014432,52.6172060599781,10993994
ACHILLESSTR. / BUCHER CHAUSSEE,1,2015,14,13.487713500000002,52.61810405,10993994-10998395
ACHILLESSTR. / CHRONISTENECK,1,2015,14,13.490074737477876,52.617682944927225,10993994
ALBERTINENSTR. / PISTORIUSSTR. / BERLINER ALLEE,1,2015,14,13.4588085,52.55016535,4631747-11379802-123891747
ALT-KAROW,1,2015,14,13.48354139826,52.6126029344585,10998543
ALT-KAROW / BAHNHOFSTR. / BLANKENBURGER CHAUSSEE / STRAßE 52,1,2015,14,13.468243401188749,52.59992090012073,4684109-4776771-10998543-15993153
ALT-KAROW / FRUNDSBERGSTR.,1,2015,14,13.4828471,52.6115515,10998543-11013635
AM HOHEN FELD,1,2015,14,13.4936822323373,52.6118245835284,11009398
AM STEINBERG,1,2015,14,13.4366161840274,52.5592163043671,4631744
AM STEINBERG / HEINERSDORFER STR.,1,2015,14,13.4457089,52.572381449999995,4631744-25528918
AMALIENSTR.,1,2015,14,13.4544915798301,52.5566296929182,4684959
AN DER INDUSTRIEBAHN,2,2015,14,13.4611234968475,52.5619894192652,4783341
AN DER INDUSTRIEBAHN / LIEBERMANNSTR. / PASEDAGPLATZ,1,2015,14,13.4611885,52.5600363,4783334-4783335-4783341
ANTONPLATZ / LANGHANSSTR. / BERLINER ALLEE,1,2015,14,13.450726879653,52.54845656736808,11379802-30860008-34129302
BAHNHOFSTR.,2,2015,14,13.4407607060048,52.5914459184595,4776771
BAHNHOFSTR. / RUDELSBURGSTR.,1,2015,14,13.4421894,52.5909449,4776771-9189984
BAHNHOFSTR. / SCHÄFERSTEGE,1,2015,14,13.450821,52.5912667,4776771-25528907
BEHAIMSTR. / LANGHANSSTR.,1,2015,14,13.4462561,52.5499738,30860008-141220151
BERLINER ALLEE,5,2015,14,13.4614489415765,52.5506473863118,11379802
BERNKASTELER STR.,1,2015,14,13.4731771164326,52.5570689574386,18398010
BERNKASTELER STR. / GROßE SEESTR. / RENNBAHNSTR. / BERLINER ALLEE,1,2015,14,13.466865996787414,52.55691936686046,4684925-6007924-11379802-18398010
BERNKASTELER STR. / PIESPORTER STR.,1,2015,14,13.4782161,52.557552,4783329-18398010
BEUTHENER STR. / BLANKENBURGER CHAUSSEE / STRAßE 43,1,2015,14,13.476033951783124,52.6046163001811,4684109-11014692-15993153
BIZETSTR.,2,2015,14,13.457877152512,52.5486720070626,4787341
BIZETSTR. / MAHLERSTR.,2,2015,14,13.4532838,52.5476741,4787341-6083156
BLANKENBURGER CHAUSSEE,1,2015,14,13.4745385802535,52.604174048378,4684109
BLANKENBURGER CHAUSSEE / STRAßE 39 / STRAßE 45,2,2015,14,13.476221901783124,52.6033834001811,4684109-15993153-15993153
BLANKENBURGER PFLASTERWEG / HEINERSDORFER STR.,1,2015,14,13.4531522,52.5899962,16266560-25528918
BLANKENBURGER STR.,2,2015,14,13.4443293317291,52.5735957636147,4783361
BLANKENBURGER STR. / ROMAIN-ROLLAND-STR.,1,2015,14,13.4396106,52.5679696,4684850-4783361
BLANKENBURGER STR. / STRAßE 30,1,2015,14,13.45913015,52.5902185,4783361-15993153
BÖRNESTR. / LANGHANSSTR.,1,2015,14,13.4481709,52.549368,4631844-30860008
BÖTTNERSTR. / PANKGRAFENSTR.,1,2015,14,13.4632315,52.6157589,11013251-11024224
BUCHER CHAUSSEE,1,2015,14,13.4885826896678,52.619191129814,10998395
BUNDESSTR. 2 / AM LUCHGRABEN,1,2015,14,13.501491328492634,52.60104354445477,279127599
BUNZLAUER STR. / SCHRÄGER WEG / SPINOLASTR.,1,2015,14,13.4708871,52.6102719,11013543-11015317-297504601
BUSCHALLEE,2,2015,14,13.4769418277575,52.5532598091591,4783468
BUSCHALLEE / GARTENSTR.,2,2015,14,13.4632523,52.574397399999995,4783468-16239534
BUSCHALLEE / HANSASTR.,2,2015,14,13.4798346,52.5532976,4783464-4783468
CALIGARIPLATZ / GUSTAV-ADOLF-STR. / HEINERSDORFER STR. / PRENZLAUER PROMENADE,1,2015,14,13.439188433333333,52.568349133333335,4484351-23008625-25528918-65940310
CHARLOTTENBURGER STR.,3,2015,14,13.4431893626368,52.552967516124,23008646
DGZ-RING / WILHELM-WAGENFELD-STR.,1,2015,14,13.4406967,52.558008,25576085-59356157
DORFSTR. / MALCHOWER CHAUSSEE / ORTNITSTR. / MALCHOWER BRÜCKE,1,2015,14,13.48269545,52.572205249999996,23008576-24205990-37022828
FALKENBERGER STR.,3,2015,14,13.478899165423,52.5561811459373,4783466
FALKENBERGER STR. / BERLINER ALLEE,1,2015,14,13.467609450000001,52.554986650000004,4783466-11379802
FALKENBERGER STR. / GIERSSTR.,1,2015,14,13.4826947,52.5561368,4783466-4783508
FRANKENSTEINSTR. / FRANKENSTR.,1,2015,14,13.4545814,52.6068219,9189979-9189981
FRIESICKESTR. / LANGHANSSTR.,1,2015,14,13.4394158,52.5521307,4631759-30860008
GARTENSTR.,1,2015,14,13.4559142250117,52.5946460866126,16239534
GARTENSTR. / WEGENERSTR.,1,2015,14,13.4628659,52.57363225,4787401-16239534
GEHRINGSTR.,1,2015,14,13.4655798040179,52.5624181231465,4783339
GOUNODSTR.,1,2015,14,13.4599023040813,52.5471671868656,4787358
GRAACHER STR. / BERLINER ALLEE,1,2015,14,13.4664339,52.5587393,4783455-11379802
GREIFSWALDER STR. / GÜRTELSTR. / LEHDERSTR. / BERLINER ALLEE,3,2015,14,13.447976400000002,52.54698805,4615034-4787318-11379802-24217891
GROßE SEESTR.,1,2015,14,13.4587242707191,52.5576076780404,6007924
GRUNDACKERWEG / BAHNHOFSTR.,1,2015,14,13.46595375,52.6008506,4776771-11015789
GÜRTELSTR.,3,2015,14,13.4513221838676,52.5455677326387,24217891
GUSTAV-ADOLF-STR.,2,2015,14,13.4422537180421,52.5569132830976,23008625
GUSTAV-ADOLF-STR. / LEHDERSTR.,1,2015,14,13.4314798,52.5521782,4787318-23008625
GUSTAV-ADOLF-STR. / RENNBAHNSTR.,1,2015,14,13.4543199,52.5621698,4684925-23008625
GUSTAV-ADOLF-STR. / STREUSTR.,1,2015,14,13.4331072,52.5528973,4631851-23008625
GUSTAV-ADOLF-STR. / WIGANDSTALER STR.,2,2015,14,13.4443439,52.5578265,23008593-23008625
HAMBURGER PLATZ / HAMBURGER PLATZ,1,2015,14,13.439154881942,52.5557244888231,26121590
HANSASTR.,3,2015,14,13.4812022943147,52.5539349721951,4783464
HEINERSDORFER STR.,2,2015,14,13.4495454160865,52.5853748186656,25528918
HELGIWEG / OSTARAWEG,1,2015,14,13.465776,52.5722362,22973174-141577317
HIBISKUSWEG / MALCHOWER STR. / SCHNEEHORNPFAD,2,2015,14,13.4514563,52.56787575,4783372-142061795-142063347
HÖDURSTR.,1,2015,14,13.4408816065908,52.5710574882595,4684873
JACOBSOHNSTR.,2,2015,14,13.4354456655276,52.5562122124072,4645566
JACOBSOHNSTR. / PISTORIUSSTR.,3,2015,14,13.4359111,52.5564268,4631747-4645566
KAROWER DAMM,2,2015,14,13.4660931746235,52.5960099962017,16237667
KAROWER DAMM / LINDENBERGER WEG,2,2015,14,13.4622678,52.5941028,16237667-16237828
KGA AM STEINBERG / TINO-SCHWIERZINA-STR. / TRESKOWSTR.,1,2015,14,13.4341386,52.5602225,4684837-4684895
LANGHANSSTR.,4,2015,14,13.4403806816692,52.5518193958172,30860008
LEHDERSTR.,1,2015,14,13.4397957316589,52.5498918432467,4787318
LEHDERSTR. / ROELCKESTR.,1,2015,14,13.4411805,52.549512,4068168-4787318
MAHLERSTR. / MEYERBEERSTR.,1,2015,14,13.45377,52.5468207,6083156-22957980
MAHLERSTR. / TASSOSTR. / BERLINER ALLEE,1,2015,14,13.452763225,52.548711275,4631848-6083156-11379802
MALCHOWER STR.,1,2015,14,13.4506570038938,52.5680493718211,4783372
MATESTR. / SCHÖNERLINDER WEG,1,2015,14,13.484159,52.61668,10995646-11022844
MAX-STEINKE-STR. / MIRBACHPLATZ,1,2015,14,13.449087,52.5525872,4631839-4631852
MIRBACHPLATZ / PISTORIUSSTR.,1,2015,14,13.4494685,52.5527259,4631747-4631839
MIRBACHPLATZ / SCHÖNSTR.,1,2015,14,13.4493277,52.5530546,4631839-4684968
OSTARAWEG / ULLERWEG,1,2015,14,13.4623277,52.5715975,22973174-141805133
PASEDAGPLATZ / RENNBAHNSTR.,1,2015,14,13.4605845,52.5595538,4684925-4783335
PASEDAGPLATZ / RENNBAHNSTR. / SCHÖNSTR.,1,2015,14,13.4605845,52.5595538,4684925-4684968-4783335
PIESPORTER STR. / DARßER STR.,1,2015,14,13.4770686,52.5669658,4783326-4783329
PISTORIUSPLATZ / PISTORIUSSTR.,2,2015,14,13.4516143,52.5521569,4631747-6180361
PISTORIUSSTR.,4,2015,14,13.4455962766656,52.5538011848618,4631747
PRENZLAUER PROMENADE / SPIEKERMANNSTR.,1,2015,14,13.4296552,52.5541858,4484351-4631711
RENNBAHNSTR. / ROELCKESTR.,2,2015,14,13.4571166,52.5609987,4068168-4684925
ROELCKESTR.,3,2015,14,13.453214617807,52.5582873823907,4068168
ROMAIN-ROLLAND-STR.,5,2015,14,13.4388869180319,52.56866473257,4684850
ROMAIN-ROLLAND-STR. / STRAßE 16,2,2015,14,13.4545977,52.5892615,4684850-15993153
ROTHENBACHSTR.,2,2015,14,13.433390805206,52.5706374742022,25833007
RUDELSBURGSTR.,1,2015,14,13.4501457324378,52.5978348524733,9189984
SMETANASTR. / BERLINER ALLEE,1,2015,14,13.458399,52.5498264,4787350-11379802
STREUSTR. / BERLINER ALLEE,1,2015,14,13.4496802,52.5478401,4631851-11379802
TASSOSTR.,1,2015,14,13.4530658308277,52.5502046641865,4631848
TEICHBERGSTR. / BUCHER CHAUSSEE,1,2015,14,13.4871012,52.6174249,10995524-10998395
TINO-SCHWIERZINA-STR.,3,2015,14,13.4352825891235,52.563108804377,4684895
TINO-SCHWIERZINA-STR. / ROMAIN-ROLLAND-STR.,2,2015,14,13.4400652,52.5672613,4684850-4684895
TINO-SCHWIERZINA-STR. / STRAßE 49,1,2015,14,13.4566372,52.58318215,4684895-15993153
TRESEBURGER STR.,1,2015,14,13.4628678609755,52.5971439445414,76236116
WOELCKPROMENADE,1,2015,14,13.4543114796885,52.5537352001374,6180697
ZUM KAPPGRABEN / HOFZEICHENDAMM / ALT-KAROW / BUCHER CHAUSSEE / SCHÖNERLINDER,1,2015,14,13.487370316666665,52.61591061666667,10998395-10998543-11008373-11009143
ZUR RINGALLEE / AN DER INDUSTRIEBAHN / ROELCKESTR.,3,2015,14,13.460951408808976,52.56409274336005,4068168-4783341-37835088
AHLBECKER STR. / PRENZLAUER ALLEE,2,2015,15,13.4267382,52.5437084,4484427-4631550
AM FALKPLATZ / GAUDYSTR.,1,2015,15,13.4060031,52.5456218,4631474-4631475
BEHMSTR. / MALMÖER STR. / SCHIVELBEINER STR.,1,2015,15,13.4037316,52.551416,4215491-8149649-8658097
BEHMSTR. / SCHWEDTER STEG / BEHMSTRAßENBRÜCKE,1,2015,15,13.39993644502815,52.5509612307506,4215491-4740780
BERLINER STR.,4,2015,15,13.4126908669094,52.5628072028975,4631700
BERLINER STR. / ESCHENGRABEN,1,2015,15,13.4146352,52.5561469,4631700-23712169
BERLINER STR. / SCHONENSCHE STR. / SCHÖNHAUSER ALLEE,2,2015,15,13.41478155,52.554559225,4615362-4631700-4631710
BERLINER STR. / THULESTR.,1,2015,15,13.4148092,52.555014,4631700-35573545
BERNAUER STR.,1,2015,15,13.3944660641299,52.5378118924432,4597231
BERNAUER STR. / EBERSWALDER STR. / SCHWEDTER STR.,6,2015,15,13.4045677,52.5406393,4597231-4606228-4631472
BORNHOLMER STR.,1,2015,15,13.403341356776,52.5545168101507,4588954
BORNHOLMER STR. / AALESUNDER STR.,1,2015,15,13.4075127,52.5542835,4588954-8152828
BORNHOLMER STR. / BJÖRNSONSTR. / MALMÖER STR.,2,2015,15,13.4025748,52.5545605,4588954-8149649-24754366
BORNHOLMER STR. / DRIESENER STR. / NORDKAPSTR.,2,2015,15,13.406318375000001,52.55414715,4588954-8149650-25836159
BORNHOLMER STR. / GOTLANDSTR. / SEELOWER STR.,1,2015,15,13.4110577,52.5540773,4588954-4606155-8150017
BORNHOLMER STR. / SCHÖNFLIEßER STR. / STAVANGERSTR.,2,2015,15,13.4087318,52.5542098,4588954-4606154-4782311
BORNHOLMER STR. / SCHÖNHAUSER ALLEE / WISBYER STR.,10,2015,15,13.41446345,52.55381920000001,4068093-4588954-4615362
BORNHOLMER STR. / TEGNERSTR.,1,2015,15,13.409923,52.5541422,4588954-186783618
BUCHHOLZER STR. / MILASTR. / SCHÖNHAUSER ALLEE,2,2015,15,13.412670825,52.5452622,4606275-4615362-4631478
CANTIANSTR. / SCHÖNHAUSER ALLEE / TOPSSTR.,2,2015,15,13.412064557476825,52.54292763265143,4615362-4631473-28992603
CHORINER STR.,2,2015,15,13.4084393060162,52.5346034606845,4606230
CHORINER STR. / ODERBERGER STR. / SCHÖNHAUSER ALLEE / SREDZKISTR.,1,2015,15,13.411994216013534,52.53788412161185,4606230-4606260-4615362-31352223
CHRISTINENSTR. / FEHRBELLINER STR. / TEUTOBURGER PLATZ,1,2015,15,13.4088735,52.531274,4606231-41927001
DÄNENSTR. / SCHÖNFLIEßER STR.,1,2015,15,13.4079805,52.5499608,4606154-4606156
DÄNENSTR. / SCHÖNHAUSER ALLEE / SCHÖNHAUSER-ALLEE-BRÜCKE,2,2015,15,13.4135635,52.5496608,4606156-4615362
DANZIGER STR.,6,2015,15,13.4315487718435,52.5365644605648,4615031
DANZIGER STR. / DUNCKERSTR.,3,2015,15,13.4186521,52.5401464,4615031-4631543
DANZIGER STR. / EBERSWALDER STR. / KASTANIENALLEE / PAPPELALLEE / SCHÖNHAUSER AL,7,2015,15,13.412028900000001,52.540902933333335,4068019-4615031-4631472-30859067
DANZIGER STR. / KNAACKSTR. / LYCHENER STR.,1,2015,15,13.414327100000001,52.540680550000005,4606259-4615031-4631449
DANZIGER STR. / KOLLWITZSTR. / SENEFELDERSTR.,1,2015,15,13.421580800000001,52.5395472,4606258-4615031-8150009
DUNCKERSTR.,2,2015,15,13.4238743,52.5459475,4631543
DUNCKERSTR. / ERICH-WEINERT-STR.,1,2015,15,13.4263094,52.5486082,4615321-4631543
DUNCKERSTR. / STARGARDER STR.,1,2015,15,13.4226621,52.5446022,4631543-11114396
DUNCKERSTR. / WICHERTSTR.,2,2015,15,13.4247315,52.5468988,4631543-8658090
DUNCKERSTR. / WISBYER STR.,2,2015,15,13.4289587,52.5514749,4068093-4631543
EBERSWALDER STR.,6,2015,15,13.4087317518757,52.5413260163318,4631472
EBERSWALDER STR. / EBERSWALDER STR.,1,2015,15,13.4087317518757,52.5413260163318,4631472
ERICH-WEINERT-STR. / MEYERHEIMSTR.,1,2015,15,13.4274166,52.5482585,4615321-4631551
ERICH-WEINERT-STR. / PRENZLAUER ALLEE,2,2015,15,13.4287765,52.5477669,4484427-4615321
ERICH-WEINERT-STR. / SCHÖNHAUSER ALLEE / PAUL-ROBESON-STR.,2,2015,15,13.414189700000001,52.55208465,4606152-4615321-4615362
ERICH-WEINERT-STR. / STAHLHEIMER STR.,2,2015,15,13.4220604,52.5500662,4615321-10596628
FEHRBELLINER STR. / SCHÖNHAUSER ALLEE,5,2015,15,13.4110131,52.5305559,4615362-41927001
GAUDYSTR.,1,2015,15,13.4094802614539,52.5462313325984,4631474
GLEIMSTR.,3,2015,15,13.404168165442,52.5468649072368,4606142
GLEIMSTR. / AM FALKPLATZ / YSTADER STR.,1,2015,15,13.4054797,52.5469899,4606142-4631475-38286452
GLEIMSTR. / SCHÖNHAUSER ALLEE / STARGARDER STR.,2,2015,15,13.413405000000001,52.547653749999995,4606142-4615362-11114396
GLEIMTUNNEL / GLEIMSTR. / SCHWEDTER STR.,1,2015,15,13.4003205,52.5465267,4606142-4606228-31349228
GNEISTSTR. / SCHÖNHAUSER ALLEE,2,2015,15,13.41273,52.5444158,4606274-4615362
GREIFENHAGENER STR.,1,2015,15,13.416663,52.54913,8039003
GREIFENHAGENER STR. / WICHERTSTR.,1,2015,15,13.4172306,52.5498272,8039003-8658090
GRELLSTR. / PRENZLAUER ALLEE / WICHERTSTR.,5,2015,15,13.427702275,52.545697625,4484427-4615322-8658090
GUDVANGER STR. / TALSTR. / WISBYER STR.,4,2015,15,13.4273235,52.5524274,4068093-4631541-4631716
KANZOWSTR. / PRENZLAUER ALLEE,1,2015,15,13.4273368,52.5449328,4484427-4631549
KASTANIENALLEE,6,2015,15,13.4082748580018,52.5372076627005,4068019
KASTANIENALLEE / ODERBERGER STR.,4,2015,15,13.4097144,52.5385713,4068019-31352223
KNAACKSTR.,2,2015,15,13.4165640341128,52.5358787377367,4606259
KNAACKSTR. / KOLLWITZSTR.,1,2015,15,13.4169346,52.5353375,4606258-4606259
KOLLWITZSTR. / METZER STR.,1,2015,15,13.4135925,52.5323515,4606258-23121446
KOLLWITZSTR. / SREDZKISTR.,3,2015,15,13.4200707,52.5381954,4606258-4606260
KOPENHAGENER STR.,1,2015,15,13.4070940818112,52.5489754205495,23985869
KUGLERSTR. / MEYERHEIMSTR.,1,2015,15,13.4283694,52.5494433,4631551-173017291
KUGLERSTR. / PRENZLAUER ALLEE,1,2015,15,13.4291574,52.5491968,4484427-173017291
KUGLERSTR. / STAHLHEIMER STR.,1,2015,15,13.4231992,52.551118,10596628-173017291
KURZE STR. / SCHERENBERGSTR. / WISBYER STR.,3,2015,15,13.422199200000001,52.552843225000004,4068093-4631535-75743336
LOTTUMSTR. / SCHÖNHAUSER ALLEE,2,2015,15,13.4102885,52.5298268,4615362-180331460
LYCHENER STR.,2,2015,15,13.4177448763595,52.5438460558805,4631449
LYCHENER STR. / RAUMERSTR.,1,2015,15,13.4171653,52.543325,4606273-4631449
METZER STR. / SCHÖNHAUSER ALLEE / SCHWEDTER STR. / SENEFELDERPLATZ,2,2015,15,13.4125997,52.53262,4606228-4615362-23121446
NEUMANNSTR. / STAHLHEIMER STR. / WISBYER STR.,5,2015,15,13.424475650000002,52.552509799999996,4068093-4631542-10596628
OSTSEESTR. / PRENZLAUER ALLEE / PRENZLAUER PROMENADE / WISBYER STR.,7,2015,15,13.430462483333335,52.550874883333336,4068093-4484351-4484427-4615358
PAPPELALLEE,8,2015,15,13.4158415711277,52.5442754727623,30859067
PAPPELALLEE / STARGARDER STR.,3,2015,15,13.4182573,52.5465186,11114396-30859067
PAUL-ROBESON-STR.,2,2015,15,13.4085635544406,52.552562220829,4606152
PRENZLAUER ALLEE,3,2015,15,13.4240083929993,52.5390482381703,4484427
PRENZLAUER ALLEE / ZELTERSTR.,1,2015,15,13.4277297,52.5466751,4484427-4631552
RAUMERSTR.,1,2015,15,13.4201882656588,52.542087504285,4606273
RAUMERSTR. / SENEFELDERSTR.,1,2015,15,13.4228168,52.5414966,4606273-8150009
SCHIVELBEINER STR.,3,2015,15,13.4088413005187,52.5510888634599,8658097
SCHÖNFLIEßER STR. / PAUL-ROBESON-STR.,1,2015,15,13.4084497,52.5525716,4606152-4606154
SCHÖNFLIEßER STR. / SCHIVELBEINER STR.,1,2015,15,13.4081809,52.550972,4606154-8658097
SCHÖNHAUSER ALLEE,23,2015,15,13.4123264720408,52.5410759747207,4615362
SCHÖNHAUSER ALLEE / WICHERTSTR. / SCHIVELBEINER STR.,6,2015,15,13.414103350000001,52.55063105,4615362-8658090-8658097
SCHWEDTER STR.,4,2015,15,13.4050284833094,52.5390712778137,4606228
SEELOWER STR. / SCHIVELBEINER STR.,1,2015,15,13.4104115,52.550801,4606155-8658097
SREDZKISTR.,1,2015,15,13.4177163788601,52.5383203440664,4606260
STAHLHEIMER STR.,3,2015,15,13.4222642597039,52.550249274381,10596628
STARGARDER STR.,5,2015,15,13.4200191977061,52.5457323341635,11114396
STAVANGERSTR.,1,2015,15,13.4104456068093,52.5565075087124,4782311
TRELLEBORGER STR. / WISBYER STR.,3,2015,15,13.4184382,52.5534626,4068093-123943333
WICHERTSTR.,4,2015,15,13.4209942128837,52.5485161558465,8658090
WISBYER STR.,3,2015,15,13.4223449254754,52.5527585200274,4068093
ZIONSKIRCHSTR.,1,2015,15,13.4047813,52.5341291,4606213
OTTO-BRAUN-STR. / BARNIMSTR.,1,2015,16,13.4217874,52.526498,4615403-4790833
AM FRIEDRICHSHAIN,1,2015,16,13.4303381,52.5289556,4615058
AM FRIEDRICHSHAIN / AM FRIEDRICHSHAIN,1,2015,16,13.4303381,52.5289556,4615058
